country_code,country_name,wb_income,wb_region,skill_group_id,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,1315,-140.48,-76.02,-113.41,-52.92,8.03
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,20023,-164.66,-156.65,-54.18,-28.72,9.35
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,133,-196.04,-203.78,-109.32,-34.88,11.48
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,618,-207.76,-172.11,-126.01,-114.98,17.91
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,4277,-456.71,-394.26,-460.76,-61.01,19.99
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,851,-141.48,-230.74,-50,-64.86,21.43
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,24937,-241.76,-180.36,-35.89,-10.02,24.59
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,881,-228.51,-160.25,25.54,-116.38,68.53
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,17168,-198.36,-18.94,-27.78,36.69,75.04
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,14632,-144.34,-241.97,-387.7,-13.93,84.79
eg,"Egypt, Arab Rep.",Lower middle income,Middle East & North Africa,5035,-218.85,-460.98,-61.83,-168.13,121.87
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2591,-327.7,-214.6,-208.16,-159.36,-202.31
sv,El Salvador,Lower middle income,Latin America & Caribbean ,785,-100.37,-195.28,-114.19,-122.2,-196.82
sv,El Salvador,Lower middle income,Latin America & Caribbean ,613,-152.25,-67.69,-103.81,-90.73,-161.34
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1989,-64.86,-151.95,-152.3,-144.49,-157.95
sv,El Salvador,Lower middle income,Latin America & Caribbean ,4271,-36.04,-112.54,-60.52,-196.69,-150.49
sv,El Salvador,Lower middle income,Latin America & Caribbean ,86,-23.89,-222.93,-56.2,-134.15,-144.68
sv,El Salvador,Lower middle income,Latin America & Caribbean ,635,-144.89,-333.89,-61.39,-196.66,-143.28
sv,El Salvador,Lower middle income,Latin America & Caribbean ,68,-110.2,-193.74,-87.2,-160.68,-141.83
sv,El Salvador,Lower middle income,Latin America & Caribbean ,314,-136.69,-176.38,-114.07,-155.98,-141.18
sv,El Salvador,Lower middle income,Latin America & Caribbean ,3104,-137.2,-102.46,-90.66,-163.8,-136.6
sv,El Salvador,Lower middle income,Latin America & Caribbean ,50061,-142.34,-82.74,-113.31,-124.6,-132.92
sv,El Salvador,Lower middle income,Latin America & Caribbean ,25120,-103.81,-107.81,-136.65,-125.46,-131.04
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1379,-163.34,-185.91,-74.8,-113.17,-128
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1225,-146.33,-211.03,-180.33,-132.63,-127.85
sv,El Salvador,Lower middle income,Latin America & Caribbean ,133,-138.66,-213.99,-142.27,-107.84,-118.67
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2279,-89.7,-79.48,-145.52,-160.23,-117.88
sv,El Salvador,Lower middle income,Latin America & Caribbean ,764,-54.59,-47.12,-108.19,-133.14,-116.07
sv,El Salvador,Lower middle income,Latin America & Caribbean ,158,-37.23,-96.9,-115.4,-109.29,-114.81
sv,El Salvador,Lower middle income,Latin America & Caribbean ,354,-440.75,-234.41,-197.75,-204.89,-107.91
sv,El Salvador,Lower middle income,Latin America & Caribbean ,482,19.57,-115.31,-101.51,18.29,-105.76
sv,El Salvador,Lower middle income,Latin America & Caribbean ,441,-170.9,-165.15,-107.79,-125.16,-103.45
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2186,-141.86,-185.14,-170.68,-138.1,-101.54
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1530,-53.67,-175.33,-65.59,-53.3,-100.78
sv,El Salvador,Lower middle income,Latin America & Caribbean ,666,-77.46,-135.21,-99.98,-83.49,-96.78
sv,El Salvador,Lower middle income,Latin America & Caribbean ,236,-30.42,-54.28,-78.07,-96.07,-95.27
sv,El Salvador,Lower middle income,Latin America & Caribbean ,154,-105.68,-137.64,-108.64,-82.99,-91.54
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2269,-97.43,-107.2,-103.95,-88.35,-89.03
sv,El Salvador,Lower middle income,Latin America & Caribbean ,7462,-76.57,-186.09,-147.99,-18.43,-85.34
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1836,-84.64,-154.55,-115.76,-86.83,-82.23
sv,El Salvador,Lower middle income,Latin America & Caribbean ,921,-158.83,-13.86,-98.05,-72.41,-78.39
sv,El Salvador,Lower middle income,Latin America & Caribbean ,45513,193.79,-128.51,-83.16,-50.22,-76.5
sv,El Salvador,Lower middle income,Latin America & Caribbean ,49,-37.98,-183.87,-67.01,-123.7,-73.87
sv,El Salvador,Lower middle income,Latin America & Caribbean ,256,-106.02,-101.67,-109.87,-79.4,-73.76
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2247,-51.46,-108.58,-95.02,-84.16,-73.25
sv,El Salvador,Lower middle income,Latin America & Caribbean ,69,-120.57,-126.98,-91.7,-154.93,-73.1
sv,El Salvador,Lower middle income,Latin America & Caribbean ,2597,-62.02,-90.3,-95.73,-84.1,-67.97
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1432,-129.89,-86.19,-129.92,-79.17,-59.04
sv,El Salvador,Lower middle income,Latin America & Caribbean ,26209,5.33,-60.23,-51.21,-69.6,-54.02
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1774,-135.74,-179.74,-96.13,-75.19,-53.53
sv,El Salvador,Lower middle income,Latin America & Caribbean ,1735,94.65,11.57,-51.06,-35.16,-51.19
sv,El Salvador,Lower middle income,Latin America & Caribbean ,135,-77.46,-16.29,-34.52,-19.13,-51.05
sv,El Salvador,Lower middle income,Latin America & Caribbean ,20023,-99.47,-103.03,-80.99,-59.26,-50.93
sv,El Salvador,Lower middle income,Latin America & Caribbean ,207,16.16,-98.22,-90.65,-97.96,-42.46
sv,El Salvador,Lower middle income,Latin America & Caribbean ,559,-99.95,-76.92,-49.37,-54.99,-40.26
sv,El Salvador,Lower middle income,Latin America & Caribbean ,634,-71.67,-98.7,-166.07,-105.27,-33.07
sv,El Salvador,Lower middle income,Latin America & Caribbean ,12666,-89.44,-100.06,-14.43,-56.63,-22.34
sv,El Salvador,Lower middle income,Latin America & Caribbean ,976,-154.48,-151.73,-115.34,-109.25,-21.19
sv,El Salvador,Lower middle income,Latin America & Caribbean ,176,124.67,2.6,2.13,-42.37,-13.81
ee,Estonia,High income,Europe & Central Asia,172,-121.42,-30.21,-32.62,88.52,66.11
ee,Estonia,High income,Europe & Central Asia,43733,0,130.23,197.35,234.77,100.51
ee,Estonia,High income,Europe & Central Asia,2917,200.07,0,118.41,156.87,102.03
ee,Estonia,High income,Europe & Central Asia,618,-23.8,120.9,124.98,273.61,115.1
ee,Estonia,High income,Europe & Central Asia,3104,60.14,18.74,114.59,190.76,124.01
ee,Estonia,High income,Europe & Central Asia,482,81.01,47.65,43.52,89.93,136.77
ee,Estonia,High income,Europe & Central Asia,20023,60.93,43.26,75.9,186.37,136.93
ee,Estonia,High income,Europe & Central Asia,976,-9.19,171.42,111.95,323.61,137.21
ee,Estonia,High income,Europe & Central Asia,1612,168.91,122.91,114.75,182.34,140.86
ee,Estonia,High income,Europe & Central Asia,1432,32.92,57.54,112.95,161.54,145.11
ee,Estonia,High income,Europe & Central Asia,613,86.04,75.67,99.34,48.4,148.23
ee,Estonia,High income,Europe & Central Asia,43756,0,127.59,171.62,218.21,156.27
ee,Estonia,High income,Europe & Central Asia,2186,81.64,104.14,123.99,208.2,159.12
ee,Estonia,High income,Europe & Central Asia,59,64.49,141.95,77.29,219.39,161.16
ee,Estonia,High income,Europe & Central Asia,256,16.11,79.48,74.24,109.08,171.9
ee,Estonia,High income,Europe & Central Asia,158,3.73,44.01,42.78,101.66,174.99
ee,Estonia,High income,Europe & Central Asia,1735,2.6,-2.09,118.83,152.44,175.39
ee,Estonia,High income,Europe & Central Asia,3252,248.93,139.11,101.57,199.53,179.53
ee,Estonia,High income,Europe & Central Asia,2597,35.17,69.94,101.84,151.69,191.14
ee,Estonia,High income,Europe & Central Asia,441,60.6,62.23,98.19,218.94,193.63
ee,Estonia,High income,Europe & Central Asia,1379,-49.79,80.52,76.04,127.38,196.7
ee,Estonia,High income,Europe & Central Asia,2269,16.77,63.29,72.97,135.02,199.54
ee,Estonia,High income,Europe & Central Asia,193,43.29,54.18,247.24,87.17,204.03
ee,Estonia,High income,Europe & Central Asia,1774,80.33,50.89,151.92,107.6,205.58
ee,Estonia,High income,Europe & Central Asia,9985,-63.63,166.45,8.33,119.58,216.82
ee,Estonia,High income,Europe & Central Asia,69,103.83,48.88,175.93,165.14,227.13
ee,Estonia,High income,Europe & Central Asia,75,91.1,84.93,153.53,131.73,227.54
ee,Estonia,High income,Europe & Central Asia,559,78.81,100.38,168.98,129.39,230.09
ee,Estonia,High income,Europe & Central Asia,68,113.83,169.73,129.88,232.64,231.15
ee,Estonia,High income,Europe & Central Asia,1989,97.24,187.85,224.84,243.1,231.99
ee,Estonia,High income,Europe & Central Asia,1225,130.72,23.39,148.03,240.24,233.38
ee,Estonia,High income,Europe & Central Asia,12666,129.77,89.09,81.04,167.06,236.36
ee,Estonia,High income,Europe & Central Asia,666,88.85,81.7,112.95,142.13,238.31
ee,Estonia,High income,Europe & Central Asia,133,48.05,-28.66,157.19,143.71,239.51
ee,Estonia,High income,Europe & Central Asia,4271,182.4,46.45,87.22,152.41,241.14
ee,Estonia,High income,Europe & Central Asia,314,78.6,205.67,141.63,246.85,245.68
ee,Estonia,High income,Europe & Central Asia,1530,207.48,126.78,34.91,169.68,256.11
ee,Estonia,High income,Europe & Central Asia,44,97.69,85.5,59.61,160.59,261.04
ee,Estonia,High income,Europe & Central Asia,154,63.09,106.03,144.88,178.98,262.66
ee,Estonia,High income,Europe & Central Asia,86,243.32,33.81,213.65,102.56,267.25
ee,Estonia,High income,Europe & Central Asia,135,110.28,101.38,106.54,215.1,271.11
ee,Estonia,High income,Europe & Central Asia,176,126.47,134.14,124.3,186.35,274.07
ee,Estonia,High income,Europe & Central Asia,49,99.68,133.66,147.73,210.09,276.82
ee,Estonia,High income,Europe & Central Asia,785,100.19,-12.83,168.3,75.98,291.34
ee,Estonia,High income,Europe & Central Asia,342,26.66,0,145.06,60.12,295.46
ee,Estonia,High income,Europe & Central Asia,421,53.59,-86.2,206.53,240.9,299.03
ee,Estonia,High income,Europe & Central Asia,635,162.72,293.28,76,264.92,300.3
ee,Estonia,High income,Europe & Central Asia,1836,52.55,92.95,154.48,220.61,300.44
ee,Estonia,High income,Europe & Central Asia,634,110.68,121.43,173.02,196.98,302.75
ee,Estonia,High income,Europe & Central Asia,7462,66.86,137.48,178.11,132.44,307.22
ee,Estonia,High income,Europe & Central Asia,2591,331.99,11.18,351.29,284.38,319.29
ee,Estonia,High income,Europe & Central Asia,2549,215.5,112.06,334.35,365.26,321.56
ee,Estonia,High income,Europe & Central Asia,774,205.39,196.69,147.3,93.77,322.63
ee,Estonia,High income,Europe & Central Asia,26209,45.08,164.93,135.04,231.76,329.52
ee,Estonia,High income,Europe & Central Asia,45513,229.97,91.5,127.99,202.82,332.64
ee,Estonia,High income,Europe & Central Asia,561,130.25,230.57,222.26,241.41,338.28
ee,Estonia,High income,Europe & Central Asia,236,164.5,251.84,164.53,282.28,344.53
ee,Estonia,High income,Europe & Central Asia,1802,327.48,274.16,265.39,248.91,347.67
ee,Estonia,High income,Europe & Central Asia,921,69.08,255.64,162.29,255.5,355.03
ee,Estonia,High income,Europe & Central Asia,354,129.52,217.12,201.12,65.99,361.2
ee,Estonia,High income,Europe & Central Asia,2265,133.86,122.68,309.26,232.49,364.44
ee,Estonia,High income,Europe & Central Asia,207,97.42,123,229.57,199.31,366.05
ee,Estonia,High income,Europe & Central Asia,2247,98.88,187.76,168.83,264.49,382.11
ee,Estonia,High income,Europe & Central Asia,50321,72.87,374.39,284.85,306.86,397.11
ee,Estonia,High income,Europe & Central Asia,2263,204.05,554.21,383.51,379.11,416.34
ee,Estonia,High income,Europe & Central Asia,2130,49.9,225.18,234.42,307.62,426.38
ee,Estonia,High income,Europe & Central Asia,1017,0,482.16,243.12,432.56,435.18
ee,Estonia,High income,Europe & Central Asia,50061,130.64,185.71,257.98,349.75,459.92
ee,Estonia,High income,Europe & Central Asia,25120,166.03,315.8,283.97,418.26,495.13
ee,Estonia,High income,Europe & Central Asia,764,158.78,287.67,266.44,414.69,506.42
ee,Estonia,High income,Europe & Central Asia,2279,184.72,331.98,324.87,414.53,521.59
ee,Estonia,High income,Europe & Central Asia,4142,191.34,281.13,394.7,389.23,556.56
ee,Estonia,High income,Europe & Central Asia,50370,152.49,276.46,276.26,380.64,585.11
ee,Estonia,High income,Europe & Central Asia,6718,130.41,582.46,506.28,738.19,617.33
ee,Estonia,High income,Europe & Central Asia,50304,115.56,423.28,349.59,421.57,688.67
et,Ethiopia,Low income,Sub-Saharan Africa ,2279,-164.71,-239.6,-242.93,-194.99,-293.62
et,Ethiopia,Low income,Sub-Saharan Africa ,2265,-100.78,-192.15,-154.69,-244.19,-247.56
et,Ethiopia,Low income,Sub-Saharan Africa ,6718,69.33,-24.5,-60.68,-120.41,-218.73
et,Ethiopia,Low income,Sub-Saharan Africa ,764,-115.52,-245.16,-234.1,-125.92,-198.64
et,Ethiopia,Low income,Sub-Saharan Africa ,25120,-152.98,-267.62,-275.45,-185.08,-187.31
et,Ethiopia,Low income,Sub-Saharan Africa ,236,-17.15,-126.8,-114.23,-65.94,-162.47
et,Ethiopia,Low income,Sub-Saharan Africa ,12628,92.59,-96.08,-148.05,12.66,-149.07
et,Ethiopia,Low income,Sub-Saharan Africa ,342,212.23,-11.49,0,-26.91,-127.21
et,Ethiopia,Low income,Sub-Saharan Africa ,10369,0,-6.78,-135.55,-105.68,-124.99
et,Ethiopia,Low income,Sub-Saharan Africa ,50370,-63.68,-181.95,-195.3,-137.1,-124.68
et,Ethiopia,Low income,Sub-Saharan Africa ,314,157.95,-168.64,-206.03,-58.36,-122.39
et,Ethiopia,Low income,Sub-Saharan Africa ,50061,-71.71,-104.51,-166.93,-123.39,-116.34
et,Ethiopia,Low income,Sub-Saharan Africa ,43756,21.17,-170.07,-79.04,-204.75,-105.83
et,Ethiopia,Low income,Sub-Saharan Africa ,634,52.91,114.13,-126.61,-44.62,-99.36
et,Ethiopia,Low income,Sub-Saharan Africa ,2186,181.33,-44.66,-75.51,-38.27,-96.51
et,Ethiopia,Low income,Sub-Saharan Africa ,613,85.7,-111.04,-89.93,18.14,-94.89
et,Ethiopia,Low income,Sub-Saharan Africa ,5587,120.78,-132.01,-222.56,-198.77,-93.62
et,Ethiopia,Low income,Sub-Saharan Africa ,976,107.7,26.18,-111.41,-106.81,-84.09
et,Ethiopia,Low income,Sub-Saharan Africa ,1530,-65.6,-62.89,-120.01,-207.52,-78.54
et,Ethiopia,Low income,Sub-Saharan Africa ,9985,86.1,0,-71.92,-82.22,-76.66
et,Ethiopia,Low income,Sub-Saharan Africa ,7218,19.33,15.49,-103.47,-173.54,-75.17
et,Ethiopia,Low income,Sub-Saharan Africa ,2247,129.51,13.33,-35.88,-102.06,-72.73
et,Ethiopia,Low income,Sub-Saharan Africa ,635,222.3,-124.45,-189.27,-134.21,-69.69
et,Ethiopia,Low income,Sub-Saharan Africa ,1724,-122.64,-51.34,-178.29,-135.31,-68.64
et,Ethiopia,Low income,Sub-Saharan Africa ,7462,-90.72,-93.59,-152.39,-173.6,-68.27
et,Ethiopia,Low income,Sub-Saharan Africa ,44,381.88,-107.84,-291.38,-36.14,-65.41
et,Ethiopia,Low income,Sub-Saharan Africa ,12666,-58,-71.47,-77.05,-153.2,-62.8
et,Ethiopia,Low income,Sub-Saharan Africa ,68,-163.63,-128.01,-236.72,-137.47,-59.55
et,Ethiopia,Low income,Sub-Saharan Africa ,256,100.29,-95.75,-148.69,-87.87,-54.87
et,Ethiopia,Low income,Sub-Saharan Africa ,2269,16.38,-60.53,-98.71,-89.18,-54.83
et,Ethiopia,Low income,Sub-Saharan Africa ,2130,-263.18,-182.04,-439.71,-205.4,-53.88
et,Ethiopia,Low income,Sub-Saharan Africa ,921,191.75,12.38,-46.15,41.38,-52.87
et,Ethiopia,Low income,Sub-Saharan Africa ,441,-24.85,-75.42,-202.67,-79.07,-52.04
et,Ethiopia,Low income,Sub-Saharan Africa ,2597,141.26,-5.88,-56.64,-59.63,-50.9
et,Ethiopia,Low income,Sub-Saharan Africa ,26209,168.01,64.36,-15.73,-45.71,-50.61
et,Ethiopia,Low income,Sub-Saharan Africa ,45513,274.49,-34.19,-98.42,-102.96,-50.6
et,Ethiopia,Low income,Sub-Saharan Africa ,311,17.77,32.03,-10.89,-77.79,-47.65
et,Ethiopia,Low income,Sub-Saharan Africa ,207,266.13,-57.46,-44.99,-60.43,-46.58
et,Ethiopia,Low income,Sub-Saharan Africa ,20023,6.01,-31.98,-73.65,-63.75,-45.5
et,Ethiopia,Low income,Sub-Saharan Africa ,666,84.6,-72.62,-82.94,-96.13,-45.26
et,Ethiopia,Low income,Sub-Saharan Africa ,344,0,-19.64,-75.8,-60.54,-42.73
et,Ethiopia,Low income,Sub-Saharan Africa ,176,114.15,32.02,-52.45,-95.05,-42.47
et,Ethiopia,Low income,Sub-Saharan Africa ,69,26.61,-142.92,-34.94,16.06,-41.79
et,Ethiopia,Low income,Sub-Saharan Africa ,17168,143.22,37.46,-88.61,-54.32,-40.96
et,Ethiopia,Low income,Sub-Saharan Africa ,1774,-40.72,-122.69,-109.99,-182.69,-37.78
et,Ethiopia,Low income,Sub-Saharan Africa ,482,60.47,-51.84,-37.63,-107.07,-33.18
et,Ethiopia,Low income,Sub-Saharan Africa ,4271,116.02,-121.09,-160.25,-236.85,-20.26
et,Ethiopia,Low income,Sub-Saharan Africa ,1432,58.67,38.01,-14.46,-57.16,-20.08
et,Ethiopia,Low income,Sub-Saharan Africa ,154,226.33,129.84,0,-46.64,-19.77
et,Ethiopia,Low income,Sub-Saharan Africa ,86,-120.36,-149.13,-151.46,-134.6,-17.07
et,Ethiopia,Low income,Sub-Saharan Africa ,49,52.03,-91.96,-79.76,-203.96,-13.52
et,Ethiopia,Low income,Sub-Saharan Africa ,2060,83.53,-272.54,-243.23,91.63,-11.66
et,Ethiopia,Low income,Sub-Saharan Africa ,135,11.04,115.54,-13.19,-40.7,-10.03
et,Ethiopia,Low income,Sub-Saharan Africa ,3104,-6.19,-51.4,-169.16,-305.71,-8.82
et,Ethiopia,Low income,Sub-Saharan Africa ,75,-56.32,-35.02,-174.43,-220.88,-8.73
et,Ethiopia,Low income,Sub-Saharan Africa ,158,339.73,21.78,-102.76,-11.38,-5.16
et,Ethiopia,Low income,Sub-Saharan Africa ,1225,11.34,-99.7,-134.55,-79.42,0
et,Ethiopia,Low income,Sub-Saharan Africa ,1735,29.96,-94.22,-199.7,-151.62,0
et,Ethiopia,Low income,Sub-Saharan Africa ,2917,78.69,135.83,-181.66,-183.06,0
et,Ethiopia,Low income,Sub-Saharan Africa ,1379,63.83,-48.41,-110.4,-71.89,7.23
et,Ethiopia,Low income,Sub-Saharan Africa ,354,-42.12,-160.52,-189.14,-249.5,19.34
et,Ethiopia,Low income,Sub-Saharan Africa ,332,-152.73,-60.04,-293.4,-245.81,19.58
et,Ethiopia,Low income,Sub-Saharan Africa ,28976,116.91,105.72,-31.22,-227.63,21.19
et,Ethiopia,Low income,Sub-Saharan Africa ,785,-11.79,-179.78,-346.43,-271.57,39.36
et,Ethiopia,Low income,Sub-Saharan Africa ,559,104.78,240.19,-33.51,0,40.82
et,Ethiopia,Low income,Sub-Saharan Africa ,5785,83.68,-155.55,-101.64,-212.55,47.45
et,Ethiopia,Low income,Sub-Saharan Africa ,1836,265.29,-76.78,-243.67,-104.44,51.12
et,Ethiopia,Low income,Sub-Saharan Africa ,994,-132.96,-36.03,-360.41,-188.68,56.36
et,Ethiopia,Low income,Sub-Saharan Africa ,172,14.37,31.45,8.64,-160.03,77.74
et,Ethiopia,Low income,Sub-Saharan Africa ,1838,-55.87,105.75,-72.5,17.19,78.94
et,Ethiopia,Low income,Sub-Saharan Africa ,133,399.92,26.88,46.72,-81.61,95.24
fj,Fiji,Upper middle income,East Asia & Pacific,311,-305.94,-362.54,-221.29,-281.03,-397.71
fj,Fiji,Upper middle income,East Asia & Pacific,1432,-154.93,-263.69,-151.74,-258.49,-264.2
fj,Fiji,Upper middle income,East Asia & Pacific,68,-122.29,-62.34,-150.17,-232.6,-251.34
fj,Fiji,Upper middle income,East Asia & Pacific,976,93.95,-157.11,-7.44,-189.6,-185.5
fj,Fiji,Upper middle income,East Asia & Pacific,25120,-132.92,-284.36,-267.38,-276.65,-181.91
fj,Fiji,Upper middle income,East Asia & Pacific,236,-131.59,-75.04,-137.53,-125.88,-181.01
fj,Fiji,Upper middle income,East Asia & Pacific,482,56.62,-88.72,-78.75,-100.36,-177.65
fj,Fiji,Upper middle income,East Asia & Pacific,2263,-133.19,-55.15,-174.63,-157.28,-174.13
fj,Fiji,Upper middle income,East Asia & Pacific,50061,-212.88,-129.92,-71.86,-230.59,-169.61
fj,Fiji,Upper middle income,East Asia & Pacific,921,-55.09,-116.5,-144.73,-118.01,-167.62
fj,Fiji,Upper middle income,East Asia & Pacific,50370,-222.6,-178.07,-199.5,-178.28,-163.01
fj,Fiji,Upper middle income,East Asia & Pacific,20023,-28.71,-170.01,-121.9,-200.01,-158.62
